scene,det_id,cx,cy,bbox,area,score,rf,cnn,hsv,depth,clip,hsv_frac,lap_var
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,6,10,89,"(0, 65, 21, 49)",1029,0.4814,0.2984,0.4929,1.0,0.0446,0.5038,0.6005,44.6326
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,7,167,58,"(160, 51, 15, 15)",225,0.5796,0.5289,0.5416,1.0,0.0497,0.4993,0.8409,49.7275
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,8,266,66,"(229, 32, 75, 68)",5100,0.4866,0.3127,0.4933,1.0,0.0454,0.5133,0.6116,45.4298
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,9,486,52,"(469, 31, 35, 43)",1505,0.4972,0.2992,0.5422,1.0,0.0269,0.4994,0.6201,26.9288
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,10,52,68,"(28, 30, 49, 76)",3724,0.476,0.3061,0.4719,1.0,0.0375,0.5093,0.5602,37.4818
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,11,496,9,"(480, 0, 32, 19)",608,0.4878,0.2801,0.5382,1.0,0.0144,0.4982,0.6084,14.3568
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,12,351,32,"(318, 0, 66, 65)",4290,0.4868,0.2918,0.5208,1.0,0.0239,0.5049,0.5534,23.8819
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,13,265,13,"(231, 0, 68, 26)",1768,0.5076,0.2918,0.5807,1.0,0.0223,0.5056,0.6152,22.2909
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,1,447,385,"(414, 355, 67, 60)",4020,0.5286,0.3179,0.4938,1.0,0.4455,0.5181,0.7584,445.5298
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,2,473,339,"(465, 334, 16, 11)",176,0.622,0.6621,0.4894,1.0,0.1891,0.5033,0.9255,189.1164
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,3,336,342,"(307, 312, 58, 61)",3538,0.5234,0.3179,0.484,1.0,0.4272,0.5139,0.7168,427.164
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,4,199,326,"(117, 272, 165, 109)",17985,0.5444,0.3179,0.5366,1.0,0.4535,0.5324,0.6549,453.5104
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,5,34,277,"(0, 242, 68, 70)",4760,0.5223,0.3179,0.4957,1.0,0.375,0.534,0.6552,375.0494
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,6,252,243,"(238, 229, 29, 28)",812,0.5238,0.3179,0.5052,1.0,0.3574,0.5121,0.5854,357.3926
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,7,507,227,"(502, 221, 10, 13)",130,0.5155,0.312,0.5166,1.0,0.2548,0.4961,0.4725,254.7872
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,8,179,224,"(165, 210, 28, 29)",812,0.5124,0.3179,0.5118,1.0,0.2206,0.5182,0.6646,220.6127
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,9,4,186,"(0, 177, 8, 18)",144,0.505,0.3058,0.5412,1.0,0.0854,0.5041,0.6667,85.4384
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,10,462,187,"(452, 171, 21, 33)",693,0.4983,0.3127,0.5043,1.0,0.1232,0.5056,0.6135,123.2356
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,11,52,167,"(45, 161, 14, 12)",168,0.4962,0.2985,0.526,1.0,0.0769,0.5031,0.3654,76.9374
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,12,395,180,"(352, 159, 87, 43)",3741,0.5079,0.3127,0.5336,1.0,0.1167,0.516,0.5682,116.6787
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,13,499,174,"(487, 155, 25, 39)",975,0.4944,0.3127,0.4941,1.0,0.1198,0.5023,0.5889,119.8491
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,1,447,385,"(413, 355, 68, 60)",4080,0.5277,0.3179,0.4923,1.0,0.4409,0.5183,0.7632,440.858
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,2,473,339,"(465, 334, 16, 11)",176,0.622,0.6621,0.4894,1.0,0.1891,0.5033,0.9255,189.1164
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,3,336,342,"(307, 312, 58, 61)",3538,0.523,0.3179,0.4827,1.0,0.4277,0.5141,0.7182,427.6945
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,4,199,326,"(117, 272, 165, 109)",17985,0.545,0.3179,0.5383,1.0,0.4535,0.5322,0.6591,453.476
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,5,34,277,"(0, 242, 69, 70)",4830,0.5218,0.3179,0.4975,1.0,0.364,0.5302,0.667,364.0007
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,6,506,227,"(501, 220, 11, 15)",165,0.5216,0.311,0.5247,1.0,0.2909,0.4984,0.4858,290.8614
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,7,179,224,"(165, 210, 28, 29)",812,0.5121,0.3179,0.5107,1.0,0.2207,0.5189,0.6695,220.6526
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,8,4,186,"(0, 177, 8, 18)",144,0.505,0.3058,0.5412,1.0,0.0854,0.5041,0.6667,85.4384
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,9,462,187,"(452, 171, 21, 33)",693,0.4992,0.3127,0.5067,1.0,0.1239,0.5058,0.6364,123.8592
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,10,51,167,"(45, 161, 13, 12)",156,0.4965,0.2985,0.5288,1.0,0.069,0.5035,0.3717,69.0038
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,11,499,174,"(487, 155, 25, 39)",975,0.4942,0.3127,0.4936,1.0,0.12,0.501,0.5933,120.0042
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,1,192,437,"(188, 431, 9, 12)",108,0.7321,0.7387,0.4958,1.0,1.0,0.5048,0.9345,1146.8796
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,2,213,418,"(206, 410, 14, 17)",238,0.7245,0.7387,0.4742,1.0,1.0,0.5105,0.8342,1067.0536
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,3,119,415,"(114, 407, 10, 16)",160,0.7264,0.731,0.4874,1.0,1.0,0.5112,0.7451,1292.5355
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,4,497,409,"(489, 406, 16, 7)",112,0.657,0.7284,0.565,1.0,0.0428,0.5039,0.9774,42.8122
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,5,441,421,"(433, 402, 16, 38)",608,0.6662,0.7387,0.4802,1.0,0.3955,0.5166,0.8929,395.515
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,6,362,418,"(335, 401, 55, 34)",1870,0.6877,0.7387,0.4905,1.0,0.5745,0.5138,0.8559,574.5165
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,7,292,398,"(282, 379, 21, 39)",819,0.6682,0.7387,0.4725,1.0,0.443,0.5178,0.7718,442.9915
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,8,8,110,"(0, 95, 16, 31)",496,0.5356,0.3037,0.5046,1.0,0.5267,0.5028,0.6564,526.6779
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,9,258,54,"(238, 0, 40, 109)",4360,0.5592,0.5445,0.4709,1.0,0.0382,0.5168,0.4273,38.1953
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,1,192,437,"(188, 431, 9, 12)",108,0.7321,0.7387,0.4958,1.0,1.0,0.5048,0.9345,1146.8796
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,2,213,418,"(206, 410, 14, 17)",238,0.7245,0.7387,0.4741,1.0,1.0,0.5105,0.8355,1067.0536
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,3,119,415,"(114, 407, 10, 16)",160,0.7261,0.731,0.4864,1.0,1.0,0.5102,0.7468,1294.0771
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,4,497,409,"(489, 406, 16, 7)",112,0.657,0.7284,0.565,1.0,0.0428,0.5039,0.9774,42.8122
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,5,441,421,"(433, 402, 16, 38)",608,0.6663,0.7387,0.4805,1.0,0.3954,0.5161,0.8929,395.3751
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,6,362,418,"(335, 401, 54, 34)",1836,0.6868,0.7387,0.4912,1.0,0.5633,0.5158,0.8538,563.3269
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,7,292,398,"(282, 379, 20, 39)",780,0.6712,0.7387,0.4772,1.0,0.4557,0.5179,0.7745,455.7382
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,8,5,117,"(0, 111, 11, 13)",143,0.5359,0.3068,0.5053,1.0,0.517,0.5022,0.8047,517.0016
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,9,258,54,"(238, 0, 40, 109)",4360,0.5593,0.5445,0.4712,1.0,0.0383,0.5168,0.4321,38.3461
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,1,299,474,"(294, 466, 10, 17)",170,0.5078,0.5549,0.4684,0.6113,0.2736,0.5086,0.1223,273.5694
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,2,302,440,"(298, 434, 8, 12)",96,0.6472,0.5401,0.5037,1.0,0.8185,0.5086,0.5875,818.5015
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,3,358,432,"(351, 423, 14, 19)",266,0.5539,0.5373,0.465,1.0,0.0315,0.503,0.6328,31.4558
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,4,341,399,"(332, 386, 18, 26)",468,0.5111,0.3037,0.495,1.0,0.3156,0.5174,0.3605,315.5602
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,5,205,363,"(197, 341, 16, 44)",704,0.6232,0.6694,0.493,1.0,0.1632,0.5201,0.639,163.1913
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,6,493,410,"(474, 335, 38, 150)",5700,0.4671,0.3036,0.4544,1.0,0.0181,0.5158,0.5866,18.0561
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,7,490,265,"(477, 253, 27, 24)",648,0.6285,0.6992,0.5245,1.0,0.002,0.5115,0.8782,1.9521
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,8,373,214,"(347, 191, 52, 46)",2392,0.486,0.3037,0.4714,1.0,0.1475,0.5148,0.5345,147.5136
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,1,300,475,"(295, 466, 10, 18)",180,0.5593,0.5538,0.4634,0.8788,0.2757,0.5112,0.1758,275.6742
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,2,301,441,"(297, 434, 9, 15)",135,0.5836,0.3868,0.4985,1.0,0.737,0.5109,0.5203,737.0082
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,3,358,433,"(351, 424, 15, 18)",270,0.5534,0.5373,0.4635,1.0,0.0315,0.5053,0.6222,31.4875
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,4,341,399,"(332, 386, 18, 26)",468,0.5108,0.3037,0.4944,1.0,0.3151,0.5192,0.3675,315.0812
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,5,205,363,"(197, 341, 16, 44)",704,0.6237,0.6694,0.4945,1.0,0.1632,0.5189,0.6256,163.2009
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,6,493,410,"(474, 335, 38, 150)",5700,0.4671,0.3036,0.4544,1.0,0.0181,0.5158,0.5866,18.0561
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,7,490,265,"(477, 253, 27, 24)",648,0.6285,0.6992,0.5245,1.0,0.002,0.5115,0.8782,1.9521
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,8,373,214,"(347, 191, 52, 47)",2444,0.4864,0.3037,0.4723,1.0,0.1477,0.5142,0.5434,147.7397
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,1,182,430,"(176, 416, 12, 29)",348,0.5748,0.535,0.5069,1.0,0.1014,0.5125,0.3913,101.448
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,2,151,412,"(145, 386, 12, 52)",624,0.6169,0.5538,0.477,1.0,0.5609,0.5227,0.528,560.9213
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,3,132,346,"(123, 331, 19, 31)",589,0.6338,0.6649,0.5018,1.0,0.2546,0.5263,0.3698,254.6062
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,1,335,509,"(325, 506, 21, 6)",126,0.6267,0.7284,0.4769,1.0,0.0489,0.4947,0.7955,48.9127
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,2,283,494,"(273, 477, 21, 35)",735,0.6967,0.8942,0.4933,1.0,0.111,0.5261,0.2816,110.9664
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,3,368,448,"(355, 432, 27, 32)",864,0.636,0.7322,0.5039,1.0,0.0341,0.5088,1.0,34.0765
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,4,303,444,"(298, 422, 10, 45)",450,0.5185,0.3868,0.4889,1.0,0.1204,0.5167,0.3349,120.393
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,5,90,346,"(86, 337, 9, 19)",171,0.5219,0.3755,0.5399,1.0,0.0152,0.4991,0.725,15.1858
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,6,22,313,"(17, 302, 10, 22)",220,0.6307,0.6743,0.5475,1.0,0.0306,0.5001,0.9719,30.6158
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,7,87,265,"(82, 244, 11, 43)",473,0.6276,0.7274,0.4832,1.0,0.0391,0.4992,0.7731,39.1179
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,8,456,299,"(426, 243, 60, 113)",6780,0.6134,0.6559,0.5218,1.0,0.0116,0.5264,0.7218,11.6113
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,9,402,20,"(368, 0, 69, 41)",2829,0.4792,0.2977,0.4979,1.0,0.0075,0.5125,0.5416,7.4551
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,1,335,509,"(325, 506, 21, 6)",126,0.6267,0.7284,0.4769,1.0,0.0489,0.4947,0.7955,48.9127
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,2,283,494,"(273, 477, 21, 35)",735,0.6967,0.8942,0.4933,1.0,0.111,0.5261,0.2816,110.9664
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,3,368,448,"(355, 432, 27, 32)",864,0.636,0.7322,0.5039,1.0,0.0341,0.5088,1.0,34.0765
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,4,303,444,"(298, 422, 10, 45)",450,0.5185,0.3868,0.4889,1.0,0.1204,0.5167,0.3349,120.393
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,5,90,346,"(86, 337, 9, 19)",171,0.5219,0.3755,0.5399,1.0,0.0152,0.4991,0.725,15.1858
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,6,22,313,"(17, 302, 10, 22)",220,0.6307,0.6743,0.5475,1.0,0.0306,0.5001,0.9719,30.6158
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,7,456,300,"(426, 244, 60, 112)",6720,0.6143,0.6559,0.5243,1.0,0.0116,0.528,0.7308,11.6313
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,8,87,265,"(82, 244, 11, 43)",473,0.6276,0.7274,0.4832,1.0,0.0391,0.4992,0.7731,39.1179
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,9,402,20,"(368, 0, 69, 41)",2829,0.4792,0.2977,0.4979,1.0,0.0075,0.5125,0.5416,7.4551
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,1,446,418,"(437, 408, 19, 21)",399,0.4771,0.5549,0.5149,0.3861,0.2547,0.5096,0.0772,254.6543
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,2,207,331,"(204, 322, 7, 19)",133,0.7532,0.8942,0.538,1.0,0.5196,0.5142,0.2513,519.6362
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,3,106,220,"(71, 122, 70, 197)",13790,0.5037,0.3179,0.485,1.0,0.2272,0.5363,0.7056,227.1522
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,4,268,24,"(260, 0, 16, 49)",784,0.5605,0.535,0.4884,1.0,0.0228,0.5076,0.4994,22.8243
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,1,447,419,"(438, 410, 18, 19)",342,0.4653,0.5549,0.5118,0.3226,0.2742,0.5081,0.0645,274.2102
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,2,207,331,"(204, 322, 7, 19)",133,0.7532,0.8942,0.538,1.0,0.5196,0.5142,0.2513,519.6362
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,3,106,220,"(71, 122, 70, 197)",13790,0.5036,0.3179,0.4846,1.0,0.2273,0.5356,0.7041,227.2888
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,4,268,24,"(261, 0, 15, 49)",735,0.5615,0.535,0.49,1.0,0.0272,0.5091,0.5178,27.1737
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,1,391,347,"(384, 298, 14, 98)",1372,0.4874,0.3179,0.4791,1.0,0.085,0.5145,0.5867,85.0063
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,2,195,313,"(192, 298, 6, 30)",180,0.6491,0.5401,0.4861,1.0,0.8991,0.5107,0.2381,899.126
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,3,113,184,"(86, 117, 54, 135)",7290,0.5142,0.3179,0.5,1.0,0.279,0.5229,0.8006,278.9628
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,4,482,95,"(453, 40, 59, 111)",6549,0.4972,0.3127,0.5334,1.0,0.0112,0.5306,0.6642,11.1838
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,1,391,346,"(384, 298, 14, 97)",1358,0.4869,0.3179,0.4773,1.0,0.0858,0.5142,0.5963,85.7597
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,2,195,313,"(192, 298, 6, 30)",180,0.6491,0.5401,0.4862,1.0,0.8985,0.5112,0.2526,898.5364
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,3,113,184,"(86, 117, 54, 135)",7290,0.5139,0.3179,0.4992,1.0,0.279,0.522,0.8023,278.9762
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,4,482,95,"(453, 40, 59, 111)",6549,0.4971,0.3127,0.5329,1.0,0.0112,0.5306,0.6604,11.2322
240_F_179442854_YgrEC199KEzayUwQN3fXTruzbIllMe9k_jpg.rf.Jk2lj5ZdVhBQwkOWEPQc.jpg,1,407,197,"(401, 188, 13, 19)",247,0.647,0.7352,0.5202,1.0,0.0757,0.4999,0.8839,75.6957
240_F_179442854_YgrEC199KEzayUwQN3fXTruzbIllMe9k_jpg.rf.bgUIJsc0YOJ9iNzW2gjW.jpg,1,407,197,"(401, 188, 13, 19)",247,0.647,0.7352,0.5202,1.0,0.0757,0.4999,0.8839,75.6957
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,1,27,501,"(0, 490, 54, 22)",1188,0.5172,0.2985,0.5292,1.0,0.2753,0.5129,0.5583,275.258
