scene,det_id,cx,cy,x,y,w,h,area,score,rf,cnn,hsv,depth,hsv_frac,lap_var
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,31,225,105,219,98,12,15,180,0.4809,0.27,0.5219,1.0,0.0374,0.4429,37.44
240_F_134447713_A1Ys1wvWqNoMP1xSf88B4K09iPcnnG0n_jpg.rf.eb8tGHtQcQOK4rOlnBOh.jpg,32,414,74,389,34,50,81,4050,0.4827,0.28,0.5,1.0,0.0969,0.4195,96.85
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.JuPZzjAJO0PTupMffJ2e.jpg,1,495,168,478,143,34,50,1700,0.5156,0.35,0.5236,1.0,0.0979,0.4802,97.91
240_F_134447793_EnhBk05fYouwQELUpZSTSEKk8JrYkNnp_jpg.rf.dxZVMETvr3Hq4EfdeWUI.jpg,1,495,168,478,143,34,50,1700,0.515,0.35,0.5219,1.0,0.098,0.4895,98.01
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,1,181,502,168,493,27,19,513,0.6462,0.59,0.5554,1.0,0.4528,0.3774,452.78
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,2,11,502,0,493,22,19,418,0.5469,0.48,0.5044,1.0,0.0239,0.4671,23.91
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,3,333,488,316,464,35,48,1680,0.4537,0.48,0.532,0.4452,0.1041,0.089,104.09
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,4,49,429,43,420,13,19,247,0.6459,0.56,0.5012,1.0,0.7451,0.4052,745.12
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,5,10,420,0,403,21,34,714,0.6309,0.58,0.546,1.0,0.3685,0.4348,368.48
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,6,10,390,0,383,21,14,294,0.5931,0.53,0.4858,1.0,0.3757,0.5598,375.66
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,7,249,47,239,15,20,65,1300,0.5307,0.44,0.5006,1.0,0.0152,0.569,15.23
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.XsBzEnwN3NsaWVu3wHJy.jpg,8,275,19,271,8,8,23,184,0.4755,0.29,0.4919,1.0,0.0185,0.3657,18.48
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,1,181,502,168,493,27,19,513,0.6462,0.59,0.5554,1.0,0.4528,0.3774,452.78
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,2,11,502,0,493,22,19,418,0.5469,0.48,0.5044,1.0,0.0239,0.4671,23.91
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,3,333,488,316,464,35,48,1680,0.4537,0.48,0.532,0.4452,0.1041,0.089,104.09
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,4,49,429,43,420,13,19,247,0.6459,0.56,0.5012,1.0,0.7451,0.4052,745.12
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,5,10,420,0,403,21,34,714,0.6309,0.58,0.546,1.0,0.3685,0.4348,368.48
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,6,10,389,0,382,21,15,315,0.5918,0.53,0.4822,1.0,0.375,0.5556,375.02
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,7,249,47,239,15,20,65,1300,0.5307,0.44,0.5006,1.0,0.0152,0.569,15.23
240_F_179442236_hSCIuD62p7fpV9CjaziAzkuhUXSKWC84_jpg.rf.svB7hMZRaMF9J27Ve85x.jpg,8,275,19,271,8,8,23,184,0.4755,0.29,0.4919,1.0,0.0185,0.3657,18.48
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,1,379,478,373,471,13,15,195,0.5232,0.37,0.4997,1.0,0.1878,0.4474,187.78
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,2,289,480,279,469,21,23,483,0.5101,0.37,0.5214,0.8961,0.1887,0.1792,188.69
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.4smF9iZdcDRxs6Ik9gQW.jpg,3,448,471,434,463,29,16,464,0.4655,0.26,0.4959,1.0,0.0092,0.419,9.24
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,1,379,478,373,471,13,15,195,0.5232,0.37,0.4997,1.0,0.1878,0.4474,187.78
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,2,289,480,279,469,21,23,483,0.5298,0.37,0.5184,1.0,0.189,0.2026,188.96
240_F_179442315_kToephS8Z9Ffz4oLY1JBWbOlwhShNzOx_jpg.rf.I9YKyqxbJoaQgtOiaucL.jpg,3,448,471,434,463,29,16,464,0.4655,0.26,0.4959,1.0,0.0092,0.419,9.24
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,1,47,495,39,484,17,22,374,0.5546,0.4,0.4871,1.0,0.4408,0.3002,440.83
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,2,211,480,206,475,11,11,121,0.5759,0.57,0.5893,0.7278,0.2458,0.1456,245.76
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,3,177,491,167,471,20,41,820,0.595,0.58,0.4853,0.8876,0.4468,0.1775,446.82
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,4,55,454,26,437,59,35,2065,0.5673,0.4,0.5653,1.0,0.295,0.2484,294.95
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,5,467,439,461,433,12,12,144,0.6079,0.38,0.5635,1.0,0.777,0.4062,777.0
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,6,436,444,421,431,30,27,810,0.5015,0.32,0.5246,1.0,0.0586,0.4982,58.56
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,7,7,433,0,425,14,17,238,0.5791,0.54,0.4968,1.0,0.1619,0.2362,161.92
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,8,222,421,218,412,8,18,144,0.6115,0.54,0.4552,1.0,0.6319,0.31,631.88
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,9,464,411,454,404,21,15,315,0.5409,0.38,0.5306,1.0,0.2217,0.3558,221.75
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,10,498,407,494,399,8,17,136,0.5762,0.38,0.595,1.0,0.3492,0.3759,349.18
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,11,35,400,23,394,24,13,312,0.5222,0.37,0.5344,1.0,0.0568,0.3233,56.84
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,12,163,415,139,383,48,65,3120,0.6121,0.55,0.5222,1.0,0.3687,0.3628,368.67
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,13,173,383,170,375,7,16,112,0.6102,0.55,0.4481,1.0,0.6081,0.3252,608.09
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,14,15,387,0,372,30,31,930,0.4946,0.32,0.5092,1.0,0.0444,0.4826,44.38
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,15,20,349,15,339,11,21,231,0.4507,0.21,0.5035,1.0,0.0096,0.4427,9.61
240_F_179442320_cIhjlhyBfPqhhUvQhsBaaoSCHsavsJPL_jpg.rf.oUnEzXdFBAnm9HApMS3o.jpg,16,108,339,100,329,16,21,336,0.4734,0.24,0.5199,1.0,0.0747,0.2803,74.74
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,1,293,502,284,493,18,19,342,0.4641,0.28,0.4559,1.0,0.0652,0.352,65.16
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,2,46,428,38,423,16,11,176,0.4805,0.29,0.5034,1.0,0.0281,0.25,28.07
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,3,56,400,52,390,9,20,180,0.4831,0.3,0.5018,1.0,0.0249,0.3616,24.86
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,4,17,409,0,368,35,83,2905,0.4769,0.29,0.4987,1.0,0.0085,0.6562,8.51
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,5,10,227,0,222,21,11,231,0.4681,0.27,0.4978,0.9903,0.0134,0.1981,13.41
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.64LvELdPbn9lShuFHlVS.jpg,6,7,207,1,203,13,9,117,0.4788,0.3,0.4938,1.0,0.0102,0.4762,10.16
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,1,293,502,284,493,18,19,342,0.4641,0.28,0.4559,1.0,0.0652,0.352,65.16
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,2,46,428,38,423,16,11,176,0.4805,0.29,0.5034,1.0,0.0281,0.25,28.07
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,3,56,400,52,390,9,20,180,0.4831,0.3,0.5018,1.0,0.0249,0.3616,24.86
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,4,17,409,0,368,35,83,2905,0.4765,0.29,0.4977,1.0,0.0085,0.6562,8.5
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,5,10,227,0,222,21,11,231,0.4681,0.27,0.4978,0.9903,0.0134,0.1981,13.41
240_F_179442596_n2u4nbR8CAAy8ToeFoEz9vV4iLYCjCpN_jpg.rf.o78uAkz7hKUPeCaqeuRh.jpg,6,7,207,1,203,13,9,117,0.4788,0.3,0.4938,1.0,0.0102,0.4762,10.16
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,1,55,505,51,498,8,14,112,0.6048,0.38,0.5622,1.0,0.7503,0.285,750.33
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,2,454,483,442,475,24,17,408,0.5954,0.39,0.4772,1.0,0.9188,0.3391,918.81
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,3,6,454,0,443,12,23,276,0.5269,0.38,0.5107,1.0,0.1513,0.6667,151.29
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,4,18,432,9,424,19,16,304,0.5137,0.38,0.4801,1.0,0.127,0.7039,127.0
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,5,463,446,444,417,38,58,2204,0.5566,0.4,0.5136,1.0,0.3685,0.3243,368.54
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,6,309,360,302,352,14,16,224,0.4855,0.31,0.4846,1.0,0.0742,0.4615,74.17
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.GoW49xK84u6GC9LBh4zV.jpg,7,31,301,20,291,23,21,483,0.5115,0.3,0.5793,1.0,0.0378,0.3697,37.77
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,1,55,505,51,498,8,14,112,0.6048,0.38,0.5622,1.0,0.7503,0.285,750.33
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,2,454,483,442,475,24,17,408,0.5954,0.39,0.4772,1.0,0.9188,0.3391,918.81
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,3,6,454,0,443,12,23,276,0.5269,0.38,0.5107,1.0,0.1513,0.6667,151.29
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,4,18,432,9,424,19,16,304,0.5137,0.38,0.4801,1.0,0.127,0.7039,127.0
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,5,463,446,444,417,38,58,2204,0.5565,0.4,0.5132,1.0,0.3685,0.3243,368.54
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,6,308,359,302,351,12,17,204,0.4896,0.31,0.4968,1.0,0.0722,0.5216,72.2
240_F_179442724_A4shTwPzDL5QZaIAmxENDkGuyAm0DSCE_jpg.rf.ojJK1bUcjTuTm3GdGjkQ.jpg,7,31,301,20,291,23,21,483,0.5115,0.3,0.5793,1.0,0.0378,0.3697,37.77
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,1,69,501,65,491,9,21,189,0.5169,0.36,0.4992,1.0,0.1616,0.3633,161.61
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,2,465,497,439,482,52,30,1560,0.4809,0.26,0.5325,1.0,0.0351,0.4774,35.07
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.6mSSZGUrJ3dHwTBXWKpQ.jpg,3,482,93,453,41,59,104,6136,0.4686,0.27,0.4944,1.0,0.011,0.6712,10.98
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,1,69,501,65,491,9,21,189,0.5169,0.36,0.4992,1.0,0.1616,0.3633,161.61
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,2,465,497,439,482,52,30,1560,0.4809,0.26,0.5325,1.0,0.0351,0.4774,35.07
240_F_179442793_j2mma4bChqwfFKPKr4xFpYXxhtuPIavs_jpg.rf.pxR3VGlOkECm4YORq7jC.jpg,3,482,93,453,41,59,104,6136,0.4681,0.27,0.4928,1.0,0.011,0.6672,11.04
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,1,270,508,265,504,10,8,80,0.4594,0.25,0.4832,1.0,0.0282,0.5162,28.25
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,2,227,500,218,488,18,24,432,0.4697,0.26,0.5058,1.0,0.0166,0.25,16.65
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,3,421,471,367,431,109,81,8829,0.4574,0.18,0.5323,1.0,0.0815,0.3289,81.46
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,4,92,471,6,430,172,82,14104,0.5364,0.36,0.4743,1.0,0.4442,0.5124,444.19
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,5,501,418,491,410,21,17,357,0.6494,0.39,0.6433,1.0,0.8778,0.2056,877.77
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,6,61,414,53,407,16,14,224,0.6141,0.39,0.5452,0.9341,1.0,0.1868,1170.49
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,7,341,388,335,381,12,15,180,0.6197,0.38,0.5334,1.0,1.0,0.2438,1850.55
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,8,392,366,361,331,63,71,4473,0.5761,0.37,0.5339,1.0,0.5969,0.374,596.86
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,9,230,332,219,317,23,30,690,0.4939,0.27,0.4898,1.0,0.2798,0.2095,279.84
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,10,491,321,484,316,14,11,154,0.5443,0.37,0.4762,1.0,0.4817,0.3846,481.69
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,11,20,332,0,306,41,53,2173,0.5318,0.39,0.46,1.0,0.3431,0.38,343.1
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,12,317,309,311,300,13,19,247,0.5315,0.35,0.4819,1.0,0.403,0.2155,403.01
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,13,375,306,372,299,6,15,90,0.5657,0.37,0.4903,1.0,0.6454,0.5,645.39
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,14,396,296,391,278,10,37,370,0.5953,0.52,0.4716,1.0,0.4823,0.2236,482.35
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,15,21,285,1,275,41,20,820,0.531,0.37,0.4864,1.0,0.3126,0.3001,312.57
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,16,206,188,201,179,11,18,198,0.4628,0.25,0.4988,1.0,0.0075,0.2449,7.48
240_F_179442939_vLS1fyXiwdDsKobSCqslNmneIwstIYH4_jpg.rf.zqVTuLizZB2syjyFRIsv.jpg,17,501,127,496,121,11,13,143,0.4692,0.27,0.4942,1.0,0.017,0.3545,16.96
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,1,247,488,234,475,26,26,676,0.6584,0.58,0.5397,1.0,0.6648,0.3262,664.81
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,2,466,473,460,466,12,15,180,0.5974,0.38,0.4698,1.0,1.0,0.463,1106.48
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,3,341,488,316,465,51,47,2397,0.6374,0.44,0.524,1.0,1.0,0.428,1357.02
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,4,127,483,73,454,108,58,6264,0.5637,0.5,0.4823,1.0,0.1984,0.5638,198.43
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,5,83,434,68,414,31,41,1271,0.5436,0.35,0.5223,1.0,0.3831,0.5094,383.05
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,6,417,418,410,408,14,21,294,0.4989,0.28,0.5269,1.0,0.1648,0.3916,164.75
240_F_179443021_iOzuwC4NpATphZugsP7TDayyT0StLieu_jpg.rf.3icXDLo90dMXXxJ1Qai0.jpg,7,463,421,414,367,98,108,10584,0.5864,0.39,0.6332,1.0,0.283,0.5183,282.97
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Hi9n3KYhhr5Pt1wJiWFZ.jpg,1,49,501,0,491,99,21,2079,0.6256,0.58,0.4638,1.0,0.6028,0.4056,602.77
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Hi9n3KYhhr5Pt1wJiWFZ.jpg,2,26,455,0,442,52,27,1404,0.6138,0.55,0.5391,1.0,0.3265,0.2683,326.46
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Hi9n3KYhhr5Pt1wJiWFZ.jpg,3,10,432,0,423,21,19,399,0.5545,0.42,0.5257,1.0,0.2345,0.2843,234.5
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Hi9n3KYhhr5Pt1wJiWFZ.jpg,4,9,394,0,385,19,18,342,0.6039,0.59,0.5109,1.0,0.1853,0.3747,185.29
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Hi9n3KYhhr5Pt1wJiWFZ.jpg,5,5,127,0,123,10,9,90,0.5462,0.44,0.5238,1.0,0.0882,0.2292,88.24
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Hi9n3KYhhr5Pt1wJiWFZ.jpg,6,169,92,155,81,29,23,667,0.5238,0.36,0.5266,1.0,0.135,0.3206,135.03
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Zl3PHzoqL8Qm5cLV61if.jpg,1,49,501,0,491,99,21,2079,0.6256,0.58,0.4638,1.0,0.6028,0.4056,602.77
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Zl3PHzoqL8Qm5cLV61if.jpg,2,26,455,0,442,52,27,1404,0.6138,0.55,0.5391,1.0,0.3265,0.2683,326.46
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Zl3PHzoqL8Qm5cLV61if.jpg,3,10,432,0,423,21,19,399,0.5545,0.42,0.5257,1.0,0.2345,0.2843,234.5
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Zl3PHzoqL8Qm5cLV61if.jpg,4,9,394,0,385,19,18,342,0.6039,0.59,0.5109,1.0,0.1853,0.3747,185.29
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Zl3PHzoqL8Qm5cLV61if.jpg,5,5,127,0,123,10,9,90,0.5461,0.44,0.5238,1.0,0.088,0.2292,87.99
240_F_179443109_xQXXKkvEWBerMRh9hk7JrJB7bJRKzkXm_jpg.rf.Zl3PHzoqL8Qm5cLV61if.jpg,6,170,92,155,81,30,23,690,0.5192,0.34,0.5332,1.0,0.1355,0.315,135.49
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,1,485,464,473,451,25,27,675,0.4677,0.26,0.4945,1.0,0.036,0.262,36.01
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,2,159,451,151,442,17,19,323,0.4951,0.32,0.5117,1.0,0.04,0.2158,40.0
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,3,75,435,67,430,17,10,170,0.5299,0.36,0.5115,1.0,0.2486,0.3307,248.62
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,4,248,433,240,422,17,22,374,0.5705,0.38,0.5051,1.0,0.6075,0.2606,607.53
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,5,23,463,0,414,47,98,4606,0.4674,0.21,0.5377,1.0,0.0569,0.4289,56.9
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,6,479,420,472,411,14,19,266,0.5323,0.36,0.5174,1.0,0.2523,0.2022,252.29
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,7,280,411,273,402,15,19,285,0.5675,0.39,0.5546,1.0,0.3687,0.276,368.67
240_F_179443175_RB0e5QYJb2aAbgYqCkDEtS1TRDlCMrtd_jpg.rf.21dIkHolBaxAQZfyGKjx.jpg,8,59,403,54,398,11,11,121,0.6023,0.37,0.4937,1.0,1.0,0.31,1371.83
